date,l2_0.05263157894736842,l2_0.10526315789473684,l2_0.15789473684210525,l2_0.21052631578947367,l2_0.2631578947368421,l2_0.3157894736842105,l2_0.3684210526315789,l2_0.42105263157894735,l2_0.47368421052631576,l2_0.5263157894736842,l2_0.5789473684210527,l2_0.631578947368421,l2_0.6842105263157894,l2_0.7368421052631579,l2_0.7894736842105263,l2_0.8421052631578947,l2_0.894736842105263,l2_0.9473684210526315
2005-01-03,-0.001860849788069996,-0.001860849788069996,-0.001860849788069996,-0.001860849788069996,-0.001860849788069996,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849,0.0018608497880698849
2005-01-10,-0.013861607912057594,-0.013861607912057594,-0.013861607912057594,-0.013861607912057594,-0.013861607912057594,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016,0.013906354394964016
2005-01-17,-0.018617112926013868,-0.018617112926013868,-0.018617112926013868,-0.018617112926013868,-0.018617112926013868,0.00901694253280283,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252,0.0187957662571252
2005-01-24,-0.03495985388883127,-0.03495985388883127,-0.03495985388883127,-0.03495985388883127,-0.03495985388883127,-0.007785981928284169,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915,0.035761535195278915
2005-01-31,-0.022132051414590403,-0.022132051414590403,-0.022132051414590403,-0.022132051414590403,-0.022132051414590403,-0.02097499327386043,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955,0.021993668192602955
2005-02-07,-0.0064095937144629245,-0.0064095937144629245,-0.0064095937144629245,-0.0064095937144629245,-0.0064095937144629245,-0.036716054505988915,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702,0.00556174377867702
2005-02-14,-0.0018608497880697739,-0.0018608497880697739,-0.0018608497880697739,-0.0018608497880697739,-0.0018608497880697739,-0.041126052799791535,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938,0.000958194020455938
2005-02-21,-0.005169027189082742,-0.005169027189082742,-0.005169027189082742,-0.005169027189082742,-0.005169027189082742,-0.03794801382408919,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929,0.004275714704935929
2005-02-28,-0.0037216995761395477,-0.0037216995761395477,-0.0037216995761395477,-0.0037216995761395477,-0.0037216995761395477,-0.039347653001732597,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815,0.0028146464303990815
2005-03-07,0.013861607912057927,0.013861607912057927,0.013861607912057927,0.013861607912057927,-0.02130500706433691,-0.05630219833243255,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331,-0.01488402097443331
